Thumb,Index,Middle,Ring,Pinky,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,gesture
0.0,1.0,1.0,1.0,0.0,2075.59,17670.89,-16749.49,776.51,257.39,-421.64,I LOVE YOU
0.6607,1.0,1.0,1.0,0.0,2127.59,17830.89,-17253.49,291.51,1175.39,-1422.64,I LOVE YOU
1.0,0.7782,0.9559,1.0,0.0,1099.59,17054.89,-17661.49,135.51,110.39,-1109.64,I LOVE YOU
1.0,0.3903,0.5202,0.0,1.0,1687.59,17438.89,-17053.49,570.51,-1236.61,-353.64,I LOVE YOU
1.0,0.5038,0.2599,0.0,1.0,2003.59,17798.89,-17077.49,432.51,-646.61,-715.64,I LOVE YOU
1.0,0.4734,0.8889,0.0,0.0,1591.59,17802.89,-17257.49,124.51,-542.61,-927.64,I LOVE YOU
1.0,0.7212,0.8319,1.0,0.0,1487.59,17530.89,-17157.49,194.51,-961.61,-928.64,I LOVE YOU
0.7405,1.0,1.0,1.0,0.0,1387.59,17918.89,-17097.49,167.51,-836.61,-1007.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,859.59,17530.89,-17053.49,171.51,-858.61,-946.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,923.59,17590.89,-17021.49,495.51,-1129.61,-602.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,879.59,17890.89,-16913.49,539.51,-1249.61,-425.64,I LOVE YOU
0.3932,1.0,1.0,1.0,0.0,1059.59,17910.89,-16909.49,343.51,-822.61,-678.64,I LOVE YOU
1.0,0.8208,0.9991,1.0,0.0,743.59,17602.89,-17129.49,571.51,-347.61,-638.64,I LOVE YOU
1.0,0.4351,0.3913,0.0,1.0,563.59,17722.89,-17049.49,679.51,-928.61,-184.64,I LOVE YOU
1.0,0.1868,0.36,0.0,1.0,979.59,17466.89,-16981.49,794.51,-1070.61,-124.64,I LOVE YOU
1.0,0.3626,0.6717,0.0,0.0144,1019.59,17910.89,-17229.49,634.51,-403.61,-521.64,I LOVE YOU
1.0,0.8293,0.8745,1.0,0.0,979.59,17702.89,-17385.49,170.51,66.39,-847.64,I LOVE YOU
0.7342,1.0,1.0,1.0,0.0,595.59,17270.89,-17529.49,17.51,272.39,-983.64,I LOVE YOU
0.037,1.0,1.0,1.0,0.0,171.59,17374.89,-17541.49,159.51,-636.61,-321.64,I LOVE YOU
0.0281,1.0,1.0,1.0,0.0,607.59,17582.89,-17133.49,110.51,-1247.61,156.36,I LOVE YOU
0.3172,1.0,1.0,1.0,0.0,775.59,17814.89,-16881.49,32.51,-41.61,-243.64,I LOVE YOU
0.7671,1.0,1.0,1.0,0.0,439.59,17778.89,-17205.49,-23.49,424.39,-308.64,I LOVE YOU
1.0,0.8112,0.9671,1.0,0.0,631.59,17618.89,-17149.49,29.51,140.39,-85.64,I LOVE YOU
1.0,0.4692,0.4501,0.0,1.0,315.59,17522.89,-17397.49,181.51,-231.61,197.36,I LOVE YOU
1.0,0.1272,0.2586,0.0,1.0,647.59,17686.89,-17177.49,152.51,-419.61,363.36,I LOVE YOU
1.0,0.5965,0.402,0.0,1.0,707.59,17706.89,-17405.49,-84.49,154.39,196.36,I LOVE YOU
1.0,0.8016,0.7875,1.0,0.0,503.59,17490.89,-17389.49,-159.49,177.39,263.36,I LOVE YOU
0.7938,1.0,1.0,1.0,0.0,627.59,17658.89,-17373.49,-225.49,120.39,324.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,503.59,17682.89,-17453.49,-277.49,66.39,601.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,755.59,17718.89,-17073.49,-342.49,-143.61,746.36,I LOVE YOU
0.2829,1.0,1.0,1.0,0.0,947.59,17422.89,-16901.49,-335.49,166.39,624.36,I LOVE YOU
0.6277,1.0,1.0,1.0,0.0,995.59,17606.89,-16925.49,-198.49,450.39,575.36,I LOVE YOU
1.0,0.792,0.9684,1.0,0.0,915.59,17586.89,-17113.49,-260.49,380.39,558.36,I LOVE YOU
1.0,0.3717,0.4251,0.0,1.0,783.59,17378.89,-17277.49,-164.49,-22.61,687.36,I LOVE YOU
1.0,0.3584,0.335,0.0,0.6696,1191.59,17606.89,-17037.49,118.51,-309.61,836.36,I LOVE YOU
1.0,0.4681,0.8639,1.0,0.9549,1315.59,17802.89,-16889.49,-253.49,77.39,462.36,I LOVE YOU
1.0,0.8208,1.0,1.0,0.0,1159.59,17414.89,-17129.49,-215.49,264.39,259.36,I LOVE YOU
0.7494,1.0,1.0,1.0,0.0,1171.59,17342.89,-17249.49,-197.49,183.39,77.36,I LOVE YOU
0.1422,1.0,1.0,1.0,0.0,867.59,17214.89,-17141.49,-125.49,-419.61,373.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1307.59,17462.89,-16757.49,-134.49,-212.61,132.36,I LOVE YOU
0.3881,1.0,1.0,1.0,0.0,1211.59,17302.89,-16885.49,-128.49,459.39,-320.64,I LOVE YOU
0.6188,1.0,1.0,1.0,0.0,1219.59,17390.89,-17081.49,-230.49,299.39,-390.64,I LOVE YOU
1.0,0.8219,0.9208,1.0,0.0,995.59,17126.89,-17213.49,-188.49,163.39,-351.64,I LOVE YOU
1.0,0.4484,0.5052,0.0,0.4723,1287.59,17458.89,-17037.49,-90.49,-109.61,-440.64,I LOVE YOU
1.0,0.4617,0.2893,0.0,1.0,1363.59,17814.89,-16985.49,-327.49,275.39,-791.64,I LOVE YOU
1.0,0.6583,0.4132,0.0,1.0,1231.59,17882.89,-16705.49,-544.49,712.39,-1052.64,I LOVE YOU
1.0,0.9082,0.9953,1.0,0.0,699.59,17502.89,-16921.49,-244.49,190.39,-757.64,I LOVE YOU
0.7456,1.0,1.0,1.0,0.0,575.59,17706.89,-16745.49,98.51,-503.61,-287.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,947.59,18094.89,-16633.49,70.51,-189.61,-276.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,639.59,17870.89,-16645.49,-159.49,204.39,-516.64,I LOVE YOU
0.1448,1.0,1.0,1.0,0.0,707.59,17830.89,-16409.49,-32.49,479.39,-406.64,I LOVE YOU
0.8217,1.0,1.0,1.0,0.0,259.59,17502.89,-16433.49,496.51,284.39,15.36,I LOVE YOU
1.0,0.8112,0.939,1.0,0.0,495.59,17770.89,-16645.49,898.51,0.39,400.36,I LOVE YOU
1.0,0.6104,0.6123,0.0,1.0,771.59,17782.89,-16957.49,875.51,221.39,384.36,I LOVE YOU
1.0,0.2753,0.2092,0.0,1.0,1131.59,17374.89,-17313.49,472.51,340.39,240.36,I LOVE YOU
1.0,0.3632,0.7381,0.2171,0.5815,1103.59,17354.89,-17617.49,436.51,517.39,143.36,I LOVE YOU
1.0,0.7931,1.0,1.0,0.0,1115.59,17250.89,-17805.49,107.51,-89.61,338.36,I LOVE YOU
0.7443,1.0,1.0,1.0,0.0,1275.59,17458.89,-17233.49,-157.49,101.39,227.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1207.59,17254.89,-17601.49,-577.49,266.39,10.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1219.59,17278.89,-17505.49,-659.49,-10.61,-145.64,I LOVE YOU
0.3539,1.0,1.0,1.0,0.0,991.59,17438.89,-17621.49,-720.49,337.39,-333.64,I LOVE YOU
0.5098,1.0,1.0,1.0,0.0,915.59,17866.89,-17273.49,-869.49,64.39,-329.64,I LOVE YOU
1.0,0.7664,0.9002,1.0,0.0,755.59,17782.89,-16805.49,-856.49,130.39,-419.64,I LOVE YOU
1.0,0.5363,0.6592,0.0,1.0,635.59,17766.89,-16689.49,-716.49,253.39,-449.64,I LOVE YOU
1.0,0.5683,0.3087,0.0,1.0,691.59,17714.89,-16505.49,-434.49,321.39,-381.64,I LOVE YOU
1.0,0.6391,0.5741,0.0,1.0,619.59,17814.89,-16497.49,-55.49,284.39,-275.64,I LOVE YOU
1.0,0.7366,0.9878,1.0,0.0,523.59,18098.89,-16605.49,-20.49,457.39,-243.64,I LOVE YOU
0.7709,1.0,1.0,1.0,0.0,487.59,17946.89,-16373.49,73.51,475.39,-207.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,427.59,17674.89,-16493.49,162.51,456.39,27.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,779.59,17502.89,-16649.49,450.51,474.39,228.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,707.59,17546.89,-17185.49,459.51,315.39,515.36,I LOVE YOU
0.937,1.0,1.0,1.0,0.0,1151.59,17834.89,-17141.49,-38.49,426.39,420.36,I LOVE YOU
1.0,0.7984,0.9027,1.0,0.0,927.59,17586.89,-17169.49,-479.49,545.39,150.36,I LOVE YOU
1.0,0.4399,0.6072,0.0,1.0,851.59,17282.89,-17205.49,-573.49,252.39,330.36,I LOVE YOU
1.0,0.3259,0.3049,0.0,1.0,915.59,17454.89,-16897.49,-493.49,-52.61,422.36,I LOVE YOU
1.0,0.6871,0.6642,1.0,1.0,1159.59,17574.89,-16761.49,-621.49,316.39,279.36,I LOVE YOU
1.0,0.7739,1.0,1.0,0.0,1091.59,17518.89,-16777.49,-652.49,158.39,162.36,I LOVE YOU
0.7367,1.0,1.0,1.0,0.0,1399.59,17666.89,-16685.49,-473.49,427.39,-117.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1023.59,17586.89,-16757.49,-265.49,247.39,-237.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1199.59,17758.89,-16517.49,-227.49,-15.61,-129.64,I LOVE YOU
0.5466,1.0,1.0,1.0,0.0,1087.59,17770.89,-16669.49,-159.49,180.39,-286.64,I LOVE YOU
0.539,1.0,1.0,1.0,0.0,1211.59,17742.89,-16581.49,-373.49,4.39,-289.64,I LOVE YOU
1.0,0.7723,0.8908,1.0,0.0,1231.59,17522.89,-16469.49,-409.49,-293.61,-97.64,I LOVE YOU
1.0,0.4734,0.6141,0.0,0.8246,1291.59,17598.89,-16433.49,-242.49,-176.61,-133.64,I LOVE YOU
1.0,0.6391,0.5584,0.0,1.0,1135.59,17698.89,-16553.49,-371.49,-146.61,-150.64,I LOVE YOU
1.0,0.3818,0.3275,0.0,1.0,1083.59,17486.89,-16657.49,-434.49,-47.61,-233.64,I LOVE YOU
1.0,0.8666,0.7612,1.0,0.0,803.59,17358.89,-16989.49,-535.49,-85.61,-10.64,I LOVE YOU
0.6936,1.0,1.0,1.0,0.0,695.59,17382.89,-16669.49,-346.49,-654.61,224.36,I LOVE YOU
0.2221,1.0,1.0,1.0,0.0,719.59,17410.89,-16709.49,-74.49,-532.61,197.36,I LOVE YOU
0.1372,1.0,1.0,1.0,0.0,623.59,17846.89,-16877.49,-252.49,64.39,-258.64,I LOVE YOU
0.018,1.0,1.0,1.0,0.0,451.59,17538.89,-16881.49,-740.49,219.39,-386.64,I LOVE YOU
0.307,1.0,1.0,1.0,0.0,299.59,17318.89,-16641.49,-357.49,-369.61,-129.64,I LOVE YOU
1.0,0.7366,0.8801,1.0,0.0,519.59,17490.89,-16409.49,101.51,-359.61,-68.64,I LOVE YOU
1.0,0.3973,0.6817,0.0,1.0,771.59,17990.89,-16297.49,-57.49,175.39,-392.64,I LOVE YOU
1.0,0.2625,0.6479,0.0,0.4794,791.59,17542.89,-16301.49,43.51,440.39,-400.64,I LOVE YOU
1.0,0.661,0.81,0.8146,1.0,755.59,17278.89,-16313.49,520.51,319.39,-221.64,I LOVE YOU
1.0,0.6674,1.0,1.0,0.0,1079.59,17546.89,-16273.49,735.51,414.39,-74.64,I LOVE YOU
0.6898,1.0,1.0,1.0,0.0,1119.59,17706.89,-16065.49,790.51,327.39,-125.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,995.59,17798.89,-16533.49,669.51,450.39,-190.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,935.59,17994.89,-16489.49,262.51,314.39,-73.64,I LOVE YOU
0.1815,1.0,1.0,1.0,0.0,991.59,17338.89,-16553.49,121.51,480.39,44.36,I LOVE YOU
0.4629,1.0,1.0,1.0,0.0,811.59,17498.89,-16365.49,224.51,311.39,114.36,I LOVE YOU
1.0,0.7435,0.9152,1.0,0.0,731.59,17546.89,-16581.49,316.51,-171.61,337.36,I LOVE YOU
1.0,0.5448,0.5747,0.0,1.0,1063.59,17802.89,-16761.49,100.51,-117.61,223.36,I LOVE YOU
1.0,0.3818,0.2273,0.0,1.0,1035.59,17710.89,-16849.49,-234.49,469.39,-230.64,I LOVE YOU
1.0,0.4639,0.9515,0.0,0.0,635.59,17470.89,-16841.49,-251.49,180.39,-267.64,I LOVE YOU
1.0,0.8416,0.8332,1.0,0.0,663.59,17446.89,-16409.49,174.51,-259.61,6.36,I LOVE YOU
0.6569,1.0,1.0,1.0,0.0,887.59,17950.89,-16193.49,295.51,121.39,-80.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,891.59,17970.89,-16441.49,120.51,782.39,-433.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,559.59,17594.89,-16701.49,156.51,862.39,-400.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,451.59,17330.89,-16561.49,751.51,-11.61,182.36,I LOVE YOU
0.3704,1.0,1.0,1.0,0.0,779.59,17874.89,-16429.49,988.51,183.39,118.36,I LOVE YOU
1.0,0.775,0.9427,1.0,0.0,771.59,17642.89,-16669.49,684.51,645.39,-215.64,I LOVE YOU
1.0,0.5049,0.6479,0.6317,1.0,459.59,17270.89,-16789.49,801.51,800.39,-217.64,I LOVE YOU
1.0,0.5672,0.5284,0.0,1.0,463.59,17162.89,-16941.49,960.51,195.39,62.36,I LOVE YOU
1.0,0.4447,0.3513,0.0,1.0,567.59,17042.89,-17197.49,1266.51,404.39,-66.64,I LOVE YOU
1.0,0.6951,0.9991,1.0,0.0,627.59,17710.89,-17417.49,1002.51,44.39,-27.64,I LOVE YOU
0.6188,1.0,1.0,1.0,0.0,939.59,17858.89,-17273.49,305.51,182.39,-297.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,763.59,17398.89,-17525.49,256.51,430.39,-407.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,651.59,17406.89,-17441.49,439.51,-495.61,62.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1019.59,17894.89,-17273.49,433.51,-471.61,198.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,887.59,18090.89,-17213.49,114.51,-584.61,138.36,I LOVE YOU
1.0,0.7281,0.8595,1.0,0.0,991.59,17822.89,-17257.49,9.51,-329.61,-48.64,I LOVE YOU
1.0,0.5507,0.3894,0.0,1.0,799.59,17566.89,-17273.49,28.51,-403.61,128.36,I LOVE YOU
1.0,0.353,0.1197,0.0,1.0,859.59,17402.89,-17201.49,138.51,-927.61,269.36,I LOVE YOU
1.0,0.4884,0.668,0.0,0.9338,787.59,17534.89,-17141.49,89.51,-957.61,181.36,I LOVE YOU
1.0,0.7569,0.9847,1.0,0.0,707.59,17646.89,-17041.49,-34.49,-936.61,122.36,I LOVE YOU
0.6024,1.0,1.0,1.0,0.0,711.59,17446.89,-17137.49,-217.49,-636.61,-51.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,491.59,17238.89,-17125.49,-139.49,-772.61,55.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,583.59,17182.89,-17409.49,-10.49,-1036.61,213.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,835.59,17478.89,-17221.49,-26.49,-866.61,75.36,I LOVE YOU
0.4743,1.0,1.0,1.0,0.0,863.59,17494.89,-17269.49,-258.49,-437.61,-304.64,I LOVE YOU
1.0,0.7292,0.897,1.0,0.0,635.59,17570.89,-17257.49,-331.49,-491.61,-338.64,I LOVE YOU
1.0,0.3802,0.5065,0.0,1.0,1159.59,17666.89,-16737.49,-32.49,-500.61,-379.64,I LOVE YOU
1.0,0.4058,0.5997,0.0,1.0,615.59,17850.89,-16869.49,126.51,-655.61,-172.64,I LOVE YOU
1.0,0.6354,0.5985,0.0,0.0673,751.59,17858.89,-16809.49,171.51,-503.61,-88.64,I LOVE YOU
1.0,0.8309,1.0,1.0,0.0,727.59,17758.89,-16877.49,105.51,-226.61,-151.64,I LOVE YOU
0.6252,1.0,1.0,1.0,0.0,499.59,17642.89,-17125.49,124.51,-106.61,-67.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,479.59,17438.89,-17085.49,355.51,-200.61,151.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,819.59,17586.89,-17005.49,515.51,-43.61,289.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,887.59,17566.89,-16857.49,485.51,-255.61,275.36,I LOVE YOU
0.3843,1.0,1.0,1.0,0.0,991.59,17466.89,-17153.49,443.51,251.39,-182.64,I LOVE YOU
1.0,0.7515,0.8989,1.0,0.0,539.59,17362.89,-17513.49,526.51,207.39,-343.64,I LOVE YOU
1.0,0.5283,0.4314,0.0,1.0,703.59,17278.89,-17189.49,411.51,-462.61,-137.64,I LOVE YOU
1.0,0.1399,0.2981,0.0,1.0,879.59,17394.89,-17065.49,392.51,-147.61,-219.64,I LOVE YOU
1.0,0.377,0.5202,0.0,1.0,763.59,17306.89,-17269.49,30.51,268.39,-450.64,I LOVE YOU
1.0,0.8709,1.0,1.0,0.0,679.59,17226.89,-17417.49,-158.49,-42.61,-303.64,I LOVE YOU
0.5504,1.0,1.0,1.0,0.0,919.59,17286.89,-17329.49,-398.49,-269.61,-215.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,811.59,17342.89,-17261.49,-592.49,-84.61,-220.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,919.59,17666.89,-17125.49,-703.49,-12.61,-187.64,I LOVE YOU
0.0345,1.0,1.0,1.0,0.0,731.59,17462.89,-17197.49,-827.49,1.39,-287.64,I LOVE YOU
0.7126,1.0,1.0,1.0,0.0,711.59,17766.89,-17101.49,-603.49,-261.61,-181.64,I LOVE YOU
1.0,0.7659,0.9064,1.0,0.0,731.59,17998.89,-17045.49,-402.49,-42.61,-246.64,I LOVE YOU
1.0,0.4228,0.3688,0.0,1.0,647.59,17998.89,-17057.49,-210.49,-58.61,-228.64,I LOVE YOU
1.0,0.254,0.1973,0.0,1.0,631.59,17950.89,-16729.49,40.51,-50.61,-273.64,I LOVE YOU
1.0,0.3147,0.452,0.0,1.0,511.59,17906.89,-16869.49,262.51,39.39,-305.64,I LOVE YOU
1.0,0.6311,1.0,1.0,0.0,519.59,17878.89,-16973.49,432.51,528.39,-364.64,I LOVE YOU
0.61,1.0,1.0,1.0,0.0,215.59,17826.89,-16989.49,561.51,644.39,-226.64,I LOVE YOU
0.1207,1.0,1.0,1.0,0.0,663.59,17466.89,-17033.49,704.51,366.39,236.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,679.59,17630.89,-17009.49,801.51,508.39,298.36,I LOVE YOU
0.3831,1.0,1.0,1.0,0.0,1047.59,17602.89,-17169.49,466.51,341.39,277.36,I LOVE YOU
0.5593,1.0,1.0,1.0,0.0,999.59,17330.89,-17057.49,191.51,204.39,248.36,I LOVE YOU
1.0,0.7403,0.9152,1.0,0.0,1011.59,17026.89,-17201.49,311.51,-51.61,256.36,I LOVE YOU
1.0,0.5139,0.5979,0.0,1.0,1007.59,17486.89,-17265.49,319.51,-91.61,56.36,I LOVE YOU
1.0,0.6274,0.3519,0.0,1.0,963.59,17558.89,-17309.49,75.51,-623.61,35.36,I LOVE YOU
1.0,0.4649,0.887,1.0,1.0,1043.59,17538.89,-17373.49,-85.49,-567.61,-155.64,I LOVE YOU
1.0,0.7824,0.8895,1.0,0.0,719.59,17650.89,-17577.49,-266.49,-528.61,-329.64,I LOVE YOU
0.6087,1.0,1.0,1.0,0.0,527.59,17506.89,-17573.49,-527.49,-740.61,-183.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,419.59,17406.89,-17321.49,-362.49,-889.61,133.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,343.59,17926.89,-17333.49,-265.49,-617.61,143.36,I LOVE YOU
0.3919,1.0,1.0,1.0,0.0,295.59,17730.89,-17365.49,-489.49,-440.61,298.36,I LOVE YOU
0.5491,1.0,1.0,1.0,0.0,175.59,17450.89,-17261.49,-409.49,-623.61,595.36,I LOVE YOU
1.0,0.7387,0.9571,1.0,0.0,459.59,17690.89,-16877.49,-234.49,-516.61,713.36,I LOVE YOU
1.0,0.2849,0.4608,0.0,1.0,515.59,17738.89,-17053.49,-161.49,-281.61,621.36,I LOVE YOU
1.0,0.4026,0.0759,0.0,1.0,487.59,17926.89,-17009.49,-377.49,53.39,619.36,I LOVE YOU
1.0,0.4069,0.9803,1.0,1.0,583.59,17474.89,-16833.49,-346.49,16.39,727.36,I LOVE YOU
1.0,0.7755,1.0,1.0,0.0,999.59,17378.89,-16841.49,-30.49,79.39,841.36,I LOVE YOU
0.6721,1.0,1.0,1.0,0.0,975.59,17818.89,-17045.49,150.51,98.39,625.36,I LOVE YOU
0.0395,1.0,1.0,1.0,0.0,923.59,17674.89,-16965.49,3.51,327.39,490.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,855.59,17346.89,-16845.49,-11.49,508.39,422.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,727.59,17154.89,-16873.49,200.51,436.39,429.36,I LOVE YOU
0.9978,1.0,1.0,1.0,0.0,763.59,17446.89,-16929.49,241.51,139.39,503.36,I LOVE YOU
1.0,0.791,0.9327,1.0,0.0,1031.59,17678.89,-16877.49,301.51,700.39,136.36,I LOVE YOU
1.0,0.4564,0.5609,0.0,0.3068,903.59,17426.89,-16909.49,411.51,346.39,79.36,I LOVE YOU
1.0,0.2641,0.5278,0.0,1.0,1435.59,17278.89,-16557.49,626.51,617.39,-150.64,I LOVE YOU
1.0,0.5938,0.3982,0.0,1.0,1331.59,17054.89,-16873.49,884.51,1163.39,-581.64,I LOVE YOU
1.0,0.9577,0.9459,1.0,0.0,979.59,17058.89,-17585.49,886.51,816.39,-544.64,I LOVE YOU
0.5909,1.0,1.0,1.0,0.0,1247.59,17386.89,-17409.49,613.51,966.39,-710.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,991.59,17094.89,-17493.49,654.51,939.39,-716.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1139.59,17450.89,-17341.49,763.51,352.39,-560.64,I LOVE YOU
0.2779,1.0,1.0,1.0,0.0,1579.59,17742.89,-17177.49,922.51,617.39,-998.64,I LOVE YOU
0.9002,1.0,1.0,1.0,0.0,979.59,17942.89,-17369.49,835.51,672.39,-1222.64,I LOVE YOU
1.0,0.7824,0.9484,1.0,0.0,583.59,18078.89,-17617.49,605.51,548.39,-1207.64,I LOVE YOU
1.0,0.5091,0.6586,0.0,1.0,-112.41,18142.89,-17589.49,78.51,249.39,-664.64,I LOVE YOU
1.0,0.3557,0.4264,0.0,1.0,103.59,17546.89,-17097.49,-274.49,-940.61,541.36,I LOVE YOU
1.0,0.5336,0.7111,0.0,1.0,899.59,17722.89,-16273.49,-188.49,-163.61,1021.36,I LOVE YOU
1.0,0.8757,1.0,1.0,0.0,883.59,17338.89,-16853.49,-339.49,-460.61,1535.36,I LOVE YOU
0.6455,1.0,1.0,1.0,0.0,1051.59,17394.89,-17417.49,-271.49,-1229.61,1813.36,I LOVE YOU
0.07,1.0,1.0,1.0,0.0,1063.59,17358.89,-17577.49,39.51,-1642.61,1979.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,787.59,17430.89,-17417.49,-469.49,-1741.61,1763.36,I LOVE YOU
0.4832,1.0,1.0,1.0,0.0,1131.59,17670.89,-17041.49,-835.49,-987.61,1015.36,I LOVE YOU
0.9497,1.0,1.0,1.0,0.0,971.59,17294.89,-17665.49,-900.49,-27.61,115.36,I LOVE YOU
1.0,0.8011,0.9346,1.0,0.0,855.59,17270.89,-17705.49,-613.49,-243.61,0.36,I LOVE YOU
1.0,0.4095,0.4783,0.0,1.0,779.59,17454.89,-17169.49,-199.49,-79.61,117.36,I LOVE YOU
1.0,0.4926,0.5734,0.0,1.0,1171.59,17794.89,-16913.49,273.51,95.39,124.36,I LOVE YOU
1.0,0.4846,0.3475,0.0,1.0,1351.59,18154.89,-16709.49,483.51,595.39,-219.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,1555.59,18038.89,-16813.49,457.51,1348.39,-645.64,I LOVE YOU
0.5821,1.0,1.0,1.0,0.0,1415.59,18046.89,-17073.49,598.51,975.39,-502.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1407.59,18066.89,-17185.49,619.51,473.39,-191.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1699.59,17814.89,-17089.49,595.51,185.39,-74.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1791.59,17618.89,-17269.49,500.51,610.39,-205.64,I LOVE YOU
0.8711,1.0,1.0,1.0,0.0,1503.59,17610.89,-17533.49,466.51,786.39,-161.64,I LOVE YOU
1.0,0.7883,0.9596,1.0,0.0,1479.59,17614.89,-17541.49,238.51,507.39,-23.64,I LOVE YOU
1.0,0.369,0.3087,0.0,1.0,1287.59,17330.89,-17781.49,114.51,499.39,100.36,I LOVE YOU
1.0,0.4734,0.586,0.0,1.0,1435.59,17602.89,-17641.49,-191.49,-12.61,160.36,I LOVE YOU
1.0,0.5171,0.5584,0.0,1.0,1187.59,17222.89,-17673.49,-223.49,32.39,-46.64,I LOVE YOU
1.0,0.9716,1.0,1.0,0.0,1147.59,17466.89,-17565.49,-325.49,22.39,-186.64,I LOVE YOU
0.6733,1.0,1.0,1.0,0.0,931.59,17230.89,-17317.49,-230.49,16.39,-259.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,935.59,17334.89,-17317.49,-261.49,480.39,-310.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,623.59,17262.89,-17617.49,-179.49,13.39,-111.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1047.59,17490.89,-17649.49,-296.49,-1.61,-138.64,I LOVE YOU
0.5884,1.0,1.0,1.0,0.0,1147.59,17694.89,-17577.49,-479.49,190.39,-446.64,I LOVE YOU
1.0,0.7824,0.979,1.0,0.0,803.59,17466.89,-17753.49,-435.49,42.39,-314.64,I LOVE YOU
1.0,0.2785,0.4595,0.0,1.0,835.59,17634.89,-17505.49,-303.49,-613.61,19.36,I LOVE YOU
1.0,0.3285,0.3268,0.0,1.0,1047.59,17838.89,-17225.49,-387.49,-70.61,-172.64,I LOVE YOU
1.0,0.7569,0.5253,0.0,1.0,855.59,17742.89,-17197.49,-303.49,247.39,-138.64,I LOVE YOU
1.0,0.8133,1.0,1.0,0.0,851.59,17398.89,-17217.49,-7.49,-206.61,256.36,I LOVE YOU
0.7038,1.0,1.0,1.0,0.0,1247.59,17930.89,-17041.49,147.51,431.39,162.36,I LOVE YOU
0.1448,1.0,1.0,1.0,0.0,1019.59,17742.89,-17297.49,52.51,485.39,160.36,I LOVE YOU
0.2791,1.0,1.0,1.0,0.0,1211.59,17718.89,-17281.49,68.51,181.39,384.36,I LOVE YOU
0.3286,1.0,1.0,1.0,0.0,1355.59,17726.89,-17085.49,110.51,119.39,233.36,I LOVE YOU
0.6036,1.0,1.0,1.0,0.0,1311.59,17530.89,-17113.49,28.51,443.39,-31.64,I LOVE YOU
1.0,0.7979,0.9527,1.0,0.0,1011.59,17290.89,-17197.49,119.51,272.39,-67.64,I LOVE YOU
1.0,0.3925,0.6611,0.0,1.0,1091.59,17466.89,-17249.49,129.51,156.39,9.36,I LOVE YOU
1.0,0.2843,0.191,0.0,1.0,1239.59,17574.89,-17405.49,-103.49,444.39,-301.64,I LOVE YOU
